# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	98921 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.012	-0.004	-0.012
0.012	-0.001	-0.003
0.008	-0.001	0.000
0.014	0.005	0.004
0.010	0.011	0.013
0.012	0.006	0.006
0.012	0.000	0.012
0.015	-0.001	0.013
0.011	-0.007	0.003
0.002	-0.009	0.014
0.005	-0.018	0.020
0.016	-0.016	0.016
0.010	-0.004	0.025
-0.003	-0.004	0.022
0.005	-0.001	0.012
0.015	0.003	-0.006
0.018	-0.037	-0.003
0.015	-0.020	-0.004
0.017	-0.010	0.006
0.018	-0.010	0.013
0.022	-0.000	0.013
0.020	-0.004	0.021
0.010	0.006	0.008
0.009	0.008	0.009
0.018	-0.002	0.006
0.016	-0.004	-0.003
0.006	0.005	0.013
0.014	0.004	0.007
0.018	0.011	0.014
0.013	0.020	0.020
0.003	0.019	0.028
0.009	0.022	0.006
0.018	0.006	-0.016
0.016	-0.000	-0.018
0.019	-0.009	-0.014
0.005	-0.001	-0.010
0.006	0.014	-0.003
0.013	0.011	0.004
0.012	0.000	-0.002
0.001	0.012	0.002
0.004	0.018	0.005
0.009	0.009	-0.009
-0.000	0.006	0.000
-0.001	0.014	0.008
0.009	0.001	0.010
0.012	0.001	0.020
0.002	0.012	0.022
-0.000	-0.004	0.023
0.008	-0.000	-0.003
0.018	-0.023	-0.008
0.013	-0.021	-0.006
0.015	-0.025	0.003
0.007	-0.007	0.010
0.014	-0.000	0.015
0.014	0.002	0.020
0.017	-0.001	0.010
0.017	0.011	0.005
0.024	0.006	0.008
0.018	0.003	0.001
0.004	-0.003	0.008
0.006	0.003	0.011
0.015	-0.009	0.015
0.016	0.002	0.011
0.005	-0.003	0.011
0.010	0.004	0.014
0.013	-0.011	-0.014
0.018	-0.030	-0.007
0.018	-0.021	-0.001
0.020	-0.007	0.010
0.016	0.003	0.008
0.023	0.008	0.010
0.020	0.004	0.007
0.011	0.005	-0.001
0.011	0.014	0.008
0.015	-0.000	-0.000
0.016	-0.008	-0.003
-0.005	-0.005	0.005
0.005	0.003	-0.002
0.014	0.011	0.008
0.012	0.009	0.009
-0.004	0.005	0.013
0.007	0.009	-0.007
0.013	-0.004	-0.025
0.021	-0.005	-0.024
0.021	-0.007	-0.009
0.008	-0.011	0.006
0.015	0.005	0.008
0.021	0.007	0.015
0.020	0.007	0.010
0.006	0.016	0.016
0.011	0.016	0.020
0.013	0.000	0.009
0.007	-0.002	0.016
0.009	0.001	0.021
0.015	0.002	0.011
0.012	0.008	0.021
0.001	-0.002	0.028
-0.002	-0.028	0.038
0.006	-0.035	0.016
0.015	-0.043	-0.010
0.016	-0.037	-0.006
0.012	-0.040	0.006
0.006	-0.038	0.016
0.012	-0.030	0.018
0.011	-0.015	0.021
0.011	-0.048	0.011
0.013	-0.030	0.008
0.017	-0.031	0.018
0.023	-0.029	-0.011
0.012	-0.027	-0.001
0.015	-0.020	0.011
0.017	-0.037	0.008
0.015	-0.043	0.014
0.002	-0.042	0.017
0.016	-0.044	0.013
0.017	-0.037	-0.001
0.019	-0.066	-0.015
0.018	-0.065	-0.028
0.015	-0.052	-0.029
0.013	-0.045	-0.008
0.016	-0.031	0.002
0.020	-0.035	0.002
0.016	-0.034	-0.001
0.012	-0.040	0.008
0.025	-0.040	0.004
0.021	-0.050	-0.007
0.011	-0.038	0.002
0.017	-0.023	0.001
0.028	-0.019	0.011
0.024	-0.021	0.016
0.010	-0.019	0.029
0.012	-0.015	0.007
0.016	-0.034	-0.026
0.019	-0.033	-0.022
0.017	-0.031	-0.001
0.007	-0.051	-0.006
0.008	-0.039	0.002
0.012	-0.033	0.005
0.014	-0.071	-0.005
0.006	-0.076	0.004
0.009	-0.064	0.012
0.012	-0.062	-0.010
0.009	-0.085	0.002
0.013	-0.087	0.014
0.019	-0.090	-0.005
0.016	-0.086	0.002
0.004	-0.093	0.003
-0.002	-0.097	0.009
0.007	-0.104	-0.016
0.017	-0.120	-0.026
0.011	-0.115	-0.024
0.014	-0.124	-0.019
0.008	-0.132	-0.015
0.016	-0.103	-0.003
0.018	-0.123	-0.003
0.018	-0.130	-0.003
0.019	-0.134	-0.019
0.020	-0.132	-0.013
0.023	-0.128	-0.038
0.011	-0.161	-0.047
0.014	-0.140	-0.034
0.022	-0.152	-0.024
0.016	-0.171	-0.025
-0.000	-0.191	-0.031
0.007	-0.228	-0.028
0.014	-0.214	-0.041
0.018	-0.202	-0.064
0.018	-0.171	-0.055
0.016	-0.205	-0.055
0.014	-0.195	-0.053
0.017	-0.183	-0.038
0.016	-0.170	-0.018
0.011	-0.168	-0.017
0.015	-0.146	-0.012
0.022	-0.136	-0.004
0.021	-0.130	-0.012
0.011	-0.131	-0.005
0.017	-0.132	-0.008
0.020	-0.123	-0.006
0.018	-0.100	-0.001
0.003	-0.092	-0.000
0.011	-0.070	-0.011
0.015	-0.089	-0.030
0.016	-0.105	-0.034
0.018	-0.090	-0.018
0.006	-0.102	-0.012
0.010	-0.096	-0.006
0.015	-0.084	0.001
0.015	-0.087	-0.010
0.008	-0.097	-0.001
0.013	-0.105	-0.009
0.017	-0.087	-0.012
0.010	-0.088	-0.003
0.013	-0.080	-0.001
0.018	-0.083	-0.007
0.016	-0.078	-0.009
0.006	-0.065	-0.007
0.001	-0.064	-0.009
0.004	-0.066	-0.015
0.011	-0.075	-0.037
0.009	-0.083	-0.024
0.009	-0.103	-0.011
0.005	-0.103	0.003
0.012	-0.099	0.015
0.012	-0.078	0.019
0.012	-0.083	0.010
0.014	-0.073	0.005
0.023	-0.077	0.003
0.023	-0.058	-0.003
0.007	-0.055	0.001
0.010	-0.033	0.012
0.018	-0.026	0.009
0.012	-0.013	0.013
-0.001	-0.025	0.020
0.005	-0.025	0.013
0.014	-0.018	-0.004
0.023	-0.039	-0.008
0.021	-0.036	-0.006
0.015	-0.017	0.002
0.017	-0.007	0.003
0.020	-0.013	0.011
0.021	-0.038	0.020
0.013	-0.032	0.007
0.014	-0.018	0.015
0.018	-0.021	0.003
0.017	-0.031	-0.002
0.009	-0.009	0.009
0.016	-0.010	-0.001
0.024	0.003	0.010
0.018	0.008	0.023
0.003	0.019	0.027
0.008	0.011	0.012
0.013	-0.026	-0.011
0.016	-0.020	-0.010
0.016	-0.019	-0.002
-0.000	-0.012	0.004
0.006	-0.014	0.012
0.013	-0.012	0.014
0.014	-0.011	0.002
0.008	-0.004	0.006
0.010	-0.001	0.009
0.014	0.001	-0.002
0.006	-0.004	0.005
0.009	0.007	0.017
0.018	0.006	0.008
0.015	-0.010	0.013
0.009	-0.004	0.019
0.004	-0.009	0.024
0.013	0.004	0.008
0.019	-0.024	-0.011
0.019	-0.019	-0.010
0.016	-0.023	0.004
0.005	-0.010	0.009
0.016	-0.002	0.005
0.014	-0.007	0.014
0.015	-0.011	0.007
0.012	-0.007	0.007
0.017	-0.003	0.011
0.015	-0.003	-0.002
0.003	-0.008	0.012
0.006	0.002	0.018
0.013	-0.003	0.013
0.011	0.007	0.016
-0.000	0.004	0.017
0.007	0.000	0.005
0.010	0.009	-0.012
0.013	-0.010	-0.010
0.011	-0.009	-0.011
0.008	0.002	0.004
0.015	-0.004	0.005
0.023	0.001	0.011
0.019	-0.007	0.016
0.014	0.003	0.010
0.014	0.012	0.006
0.023	-0.004	0.009
0.021	-0.008	0.005
0.005	0.004	0.015
0.012	0.005	0.014
0.017	-0.003	0.018
0.013	0.008	0.020
0.001	0.013	0.024
0.013	-0.004	0.001
0.017	-0.012	-0.016
0.019	-0.001	-0.019
0.015	-0.001	-0.007
0.004	0.004	0.004
0.013	0.003	0.007
0.019	-0.001	0.013
0.019	-0.002	0.003
0.014	-0.002	0.008
0.016	-0.004	0.013
0.019	-0.004	-0.000
0.009	-0.002	0.009
0.012	0.004	0.014
0.020	0.005	0.007
0.015	0.002	0.018
0.013	0.011	0.016
0.002	-0.004	0.014
0.008	0.005	0.007
0.010	-0.012	-0.014
0.010	-0.018	-0.013
0.007	-0.016	-0.001
0.001	-0.014	0.011
0.004	-0.001	0.020
0.006	0.006	0.024
0.010	0.004	0.010
0.001	-0.000	0.012
0.008	0.008	0.009
0.009	0.004	-0.004
-0.002	0.008	-0.000
0.006	0.009	0.008
0.013	0.009	0.013
0.009	0.011	0.020
-0.004	0.007	0.020
0.004	-0.007	0.014
0.009	-0.001	0.011
0.012	-0.026	-0.004
0.015	-0.020	0.004
0.014	-0.009	0.011
0.019	-0.006	0.017
0.022	-0.002	0.021
0.020	-0.010	0.022
0.012	0.000	0.011
0.015	0.011	0.021
0.016	0.002	0.017
0.017	-0.000	0.019
0.003	0.001	0.030
0.013	0.001	0.018
0.018	0.003	0.024
0.014	0.004	0.021
0.003	0.016	0.022
0.010	-0.014	0.003
0.016	-0.023	-0.020
0.020	-0.030	-0.019
0.019	-0.025	-0.005
0.012	-0.018	0.004
0.017	-0.007	0.012
0.021	-0.008	0.004
0.021	-0.013	0.001
0.016	-0.002	0.005
0.018	0.006	0.004
0.025	-0.005	-0.009
0.014	-0.011	-0.005
0.019	-0.011	0.013
0.020	-0.023	0.008
0.013	-0.019	0.014
0.014	-0.007	0.017
0.000	-0.017	0.015
0.009	-0.028	0.007
0.015	-0.033	-0.007
0.013	-0.036	-0.004
0.013	-0.044	0.009
0.005	-0.027	0.007
0.017	-0.018	0.008
0.014	-0.013	0.011
0.012	-0.021	0.004
0.007	-0.020	0.013
0.013	-0.010	0.019
0.015	-0.017	0.003
-0.000	-0.010	0.008
0.006	-0.009	0.021
0.013	-0.023	0.011
0.011	-0.013	0.017
-0.004	-0.023	0.019
0.007	-0.028	0.005
0.014	-0.037	-0.002
0.020	-0.051	-0.024
0.020	-0.079	-0.024
0.014	-0.064	-0.002
0.020	-0.049	-0.002
0.027	-0.049	0.009
0.019	-0.043	0.003
0.010	-0.032	-0.006
0.010	-0.035	0.001
0.017	-0.034	0.001
0.014	-0.040	-0.001
0.003	-0.023	0.011
0.010	-0.024	0.001
0.017	-0.036	0.014
0.013	-0.025	0.015
-0.001	-0.023	0.017
0.006	-0.018	-0.004
0.012	-0.032	-0.028
0.019	-0.031	-0.025
0.019	-0.043	-0.009
0.010	-0.039	0.004
0.012	-0.042	0.002
0.019	-0.043	0.003
0.018	-0.057	-0.001
0.010	-0.062	-0.001
0.010	-0.051	-0.002
0.019	-0.053	-0.007
0.009	-0.039	-0.003
0.011	-0.042	0.000
0.017	-0.046	0.001
0.008	-0.062	0.004
0.007	-0.053	0.003
-0.002	-0.067	-0.003
0.007	-0.067	-0.003
0.015	-0.071	-0.029
0.013	-0.119	-0.027
0.010	-0.115	-0.022
0.008	-0.100	-0.021
0.016	-0.105	-0.014
0.014	-0.109	-0.011
0.016	-0.121	-0.007
0.007	-0.109	0.001
0.013	-0.107	0.003
0.010	-0.100	-0.015
-0.003	-0.112	-0.003
0.007	-0.139	0.000
0.012	-0.132	-0.004
0.009	-0.165	0.009
-0.005	-0.172	0.009
0.004	-0.188	-0.009
0.010	-0.175	-0.020
0.018	-0.189	-0.026
0.020	-0.193	-0.014
0.012	-0.202	-0.019
0.017	-0.207	-0.024
0.024	-0.203	-0.026
0.019	-0.220	-0.013
0.009	-0.213	-0.029
0.013	-0.216	-0.014
0.015	-0.241	-0.023
0.012	-0.232	-0.011
0.002	-0.205	-0.003
0.008	-0.233	-0.006
0.017	-0.217	-0.006
0.009	-0.206	0.003
-0.001	-0.167	-0.000
0.006	-0.155	-0.010
0.012	-0.164	-0.026
0.014	-0.144	-0.024
0.018	-0.124	-0.012
0.008	-0.116	-0.001
0.014	-0.110	-0.005
0.017	-0.103	0.004
0.012	-0.111	-0.004
0.011	-0.109	0.001
0.012	-0.086	-0.017
0.018	-0.085	-0.028
0.009	-0.113	-0.008
0.011	-0.124	0.004
0.014	-0.095	-0.003
0.010	-0.078	0.014
0.008	-0.094	0.021
0.001	-0.100	0.015
0.006	-0.121	0.008
0.014	-0.140	-0.017
0.016	-0.162	-0.015
0.011	-0.146	-0.011
0.008	-0.136	-0.008
0.014	-0.134	-0.007
0.015	-0.112	0.004
0.017	-0.106	0.002
0.020	-0.098	0.005
0.024	-0.085	0.007
0.024	-0.099	-0.010
0.003	-0.088	-0.005
0.007	-0.069	0.009
0.014	-0.062	0.004
0.013	-0.061	0.014
-0.004	-0.068	0.022
0.008	-0.053	0.011
0.010	-0.046	0.001
0.015	-0.055	-0.011
0.012	-0.051	0.000
0.009	-0.056	0.003
0.014	-0.051	0.008
0.018	-0.042	0.010
0.018	-0.046	0.012
0.019	-0.036	0.010
0.018	-0.018	0.016
0.022	-0.036	0.011
0.022	-0.028	0.002
0.006	-0.032	0.013
0.011	-0.028	0.016
0.020	-0.040	0.015
0.015	-0.033	0.011
0.001	-0.015	0.012
0.012	-0.005	0.003
0.013	-0.029	-0.018
0.015	-0.024	-0.012
0.013	-0.032	-0.000
-0.003	-0.024	0.009
0.003	-0.024	0.019
0.010	-0.026	0.023
0.007	-0.021	0.019
0.009	-0.007	0.022
0.009	-0.002	0.028
0.016	-0.007	0.012
0.009	-0.022	0.023
0.010	-0.020	0.028
0.013	-0.002	0.016
0.007	-0.020	0.017
0.009	-0.006	0.018
0.003	-0.021	0.012
0.011	-0.004	0.006
0.015	-0.019	-0.010
0.015	-0.020	-0.011
0.008	-0.026	0.001
0.004	-0.030	0.011
0.013	-0.027	0.013
0.014	-0.011	0.019
0.010	-0.003	-0.002
0.009	0.002	0.008
0.015	0.009	0.011
0.018	-0.014	0.002
0.001	-0.010	0.008
0.008	-0.005	0.009
0.016	-0.018	0.008
0.013	-0.020	0.017
-0.004	-0.015	0.026
0.006	-0.015	0.017
0.007	-0.004	-0.006
0.011	-0.016	-0.015
0.013	-0.018	-0.002
0.008	-0.006	0.006
0.014	0.000	0.012
0.023	0.003	0.020
0.022	-0.005	0.019
0.021	0.005	0.010
0.020	0.009	0.012
0.024	-0.004	0.003
0.024	-0.002	0.007
0.009	0.004	0.009
0.015	0.002	0.001
0.020	-0.001	0.013
0.013	-0.003	0.022
-0.002	0.008	0.026
0.009	0.009	0.006
0.015	0.004	-0.009
0.021	0.000	-0.029
0.021	-0.023	-0.015
0.006	-0.012	0.000
0.016	-0.010	0.006
0.024	-0.007	0.011
0.018	-0.010	0.008
0.015	0.000	0.008
0.016	0.005	0.010
0.020	0.002	-0.005
0.013	-0.003	0.003
0.016	0.001	0.006
0.017	0.007	0.004
0.010	0.006	0.009
0.010	0.008	0.014
0.003	-0.011	0.011
0.006	-0.001	0.011
0.011	-0.019	-0.015
0.015	-0.013	-0.016
0.013	-0.018	-0.002
0.004	-0.002	0.005
0.014	0.010	0.008
0.012	0.012	0.017
0.016	-0.003	0.007
0.014	0.005	0.012
0.016	0.004	0.017
0.014	-0.003	0.004
-0.003	-0.008	0.009
0.006	0.000	0.016
0.013	-0.005	0.010
0.004	0.007	0.021
-0.009	-0.000	0.031
0.007	-0.005	0.026
0.010	-0.000	0.006
0.020	-0.017	-0.007
0.015	-0.023	0.002
0.007	-0.013	0.012
0.014	-0.004	0.014
0.019	0.004	0.014
0.021	0.000	0.017
0.024	0.005	0.014
0.021	0.012	0.015
0.026	0.004	0.010
0.027	-0.005	0.001
0.012	0.007	0.010
0.021	-0.001	0.005
0.023	-0.003	0.017
0.017	0.012	0.023
0.004	0.012	0.024
0.013	0.016	0.005
0.015	0.005	-0.016
0.020	-0.006	-0.009
0.019	-0.013	-0.006
0.005	-0.022	0.007
0.011	-0.010	0.007
0.016	-0.005	0.016
0.010	-0.004	0.005
0.014	-0.005	0.015
0.014	0.012	0.017
0.018	0.007	0.007
0.009	-0.002	0.009
0.014	0.010	0.015
0.017	0.019	0.011
0.012	0.006	0.012
0.013	0.012	0.016
0.003	-0.003	0.015
0.009	-0.007	0.012
0.010	-0.019	-0.010
0.010	-0.011	-0.003
0.013	-0.015	0.005
0.009	-0.003	0.011
0.014	-0.005	0.008
0.012	-0.014	0.018
0.014	-0.014	0.004
0.012	-0.015	0.010
0.016	-0.005	0.007
0.014	-0.007	-0.010
-0.007	0.002	0.000
0.003	0.010	0.008
0.009	-0.010	0.005
0.008	-0.001	0.018
-0.008	-0.004	0.019
0.001	-0.009	0.014
0.008	-0.002	-0.005
0.016	-0.027	-0.014
0.016	-0.038	-0.010
0.008	-0.042	-0.007
0.016	-0.030	0.003
0.020	-0.040	0.005
0.017	-0.031	0.008
0.014	-0.031	0.003
0.012	-0.026	0.006
0.016	-0.025	-0.004
0.023	-0.031	-0.001
0.010	-0.042	0.008
0.017	-0.047	0.001
0.023	-0.050	0.010
0.017	-0.040	0.021
0.006	-0.026	0.022
0.016	-0.014	0.005
0.023	-0.021	-0.015
0.027	-0.019	-0.016
0.025	-0.018	0.001
0.012	-0.009	0.002
0.020	-0.008	0.007
0.022	-0.027	0.008
0.014	-0.031	0.002
0.016	-0.035	0.005
0.016	-0.044	-0.008
0.022	-0.050	-0.017
0.015	-0.042	0.003
0.014	-0.026	0.005
0.022	-0.037	0.000
0.015	-0.028	0.008
0.016	-0.052	0.006
0.009	-0.050	0.006
0.017	-0.041	0.011
0.022	-0.076	0.001
0.022	-0.063	-0.005
0.021	-0.083	0.006
0.010	-0.070	0.004
0.017	-0.067	0.014
0.014	-0.051	0.013
0.017	-0.100	0.005
0.018	-0.101	0.013
0.021	-0.088	0.015
0.024	-0.093	-0.003
0.009	-0.092	0.004
0.015	-0.091	0.018
0.021	-0.098	0.014
0.014	-0.091	0.019
-0.001	-0.094	0.018
0.009	-0.120	0.011
0.013	-0.129	-0.009
0.018	-0.144	-0.014
0.018	-0.147	-0.019
0.009	-0.132	-0.007
0.014	-0.189	0.004
0.022	-0.210	0.007
0.018	-0.208	0.008
0.014	-0.218	0.008
0.018	-0.219	0.002
0.022	-0.226	0.004
0.026	-0.227	-0.009
0.015	-0.204	-0.004
0.021	-0.211	-0.006
0.028	-0.216	-0.000
0.016	-0.199	-0.003
0.003	-0.184	0.006
0.013	-0.172	-0.013
0.017	-0.177	-0.034
0.019	-0.176	-0.030
0.016	-0.186	-0.032
0.004	-0.178	-0.027
0.012	-0.168	-0.017
0.017	-0.179	-0.001
0.016	-0.171	-0.004
0.014	-0.162	-0.004
0.015	-0.147	-0.005
0.019	-0.129	-0.012
0.014	-0.121	-0.003
0.009	-0.125	0.010
0.015	-0.125	0.002
0.010	-0.116	0.013
0.007	-0.091	0.023
0.001	-0.098	0.016
0.004	-0.091	0.012
0.010	-0.089	-0.006
0.009	-0.095	-0.010
0.011	-0.102	-0.003
0.001	-0.092	-0.006
0.005	-0.107	-0.003
0.009	-0.092	0.002
0.011	-0.093	-0.002
0.014	-0.097	-0.001
0.016	-0.107	-0.006
0.019	-0.099	-0.017
0.002	-0.084	-0.019
0.008	-0.080	-0.006
0.010	-0.098	-0.006
0.009	-0.087	0.004
-0.003	-0.072	0.010
0.007	-0.084	0.002
0.018	-0.070	0.001
0.023	-0.089	-0.010
0.020	-0.081	-0.006
0.013	-0.076	-0.001
0.017	-0.080	0.012
0.018	-0.063	0.012
0.017	-0.068	0.022
0.012	-0.067	0.009
0.013	-0.059	0.009
0.019	-0.048	0.007
0.020	-0.050	-0.001
0.004	-0.046	0.007
0.012	-0.037	0.006
0.018	-0.043	0.016
0.011	-0.052	0.021
-0.001	-0.042	0.028
0.007	-0.057	0.002
0.015	-0.060	-0.019
0.019	-0.046	-0.006
0.019	-0.040	0.007
0.005	-0.034	0.011
0.018	-0.036	0.018
0.022	-0.041	0.016
0.017	-0.038	0.009
0.016	-0.020	0.009
0.015	-0.014	0.014
0.020	-0.011	-0.008
0.012	-0.026	0.003
0.007	-0.020	0.009
0.013	-0.022	0.011
0.008	-0.020	0.020
0.009	-0.018	0.022
0.005	-0.024	0.018
0.012	-0.012	0.008
0.017	-0.022	-0.004
0.017	-0.022	-0.004
0.015	-0.022	0.005
0.007	-0.016	0.009
0.014	-0.003	0.011
0.015	0.003	0.012
0.014	-0.007	0.010
0.009	0.000	0.012
0.017	0.005	0.019
0.015	0.002	-0.002
-0.000	0.000	0.007
0.008	0.010	0.009
0.016	0.013	0.011
0.014	0.014	0.017
-0.004	-0.002	0.020
0.008	-0.003	0.014
0.009	0.001	0.010
0.015	-0.023	-0.002
0.016	-0.031	-0.007
0.008	-0.010	0.008
0.015	-0.006	0.014
0.016	-0.008	0.019
0.016	-0.014	0.020
0.015	-0.005	0.018
0.011	0.000	0.019
0.013	-0.007	0.025
0.018	-0.011	0.007
0.004	-0.002	0.015
0.012	0.003	0.012
0.023	0.003	0.014
0.017	0.004	0.022
0.003	0.023	0.026
0.009	0.021	0.011
0.014	0.020	-0.013
0.020	0.002	-0.010
0.017	0.000	-0.002
0.006	0.009	0.012
0.011	0.012	0.014
0.013	0.018	0.016
0.007	0.008	0.001
0.005	-0.002	0.000
0.009	-0.001	0.002
0.013	-0.009	-0.003
0.014	-0.008	0.010
0.004	0.004	0.020
0.014	-0.007	0.015
0.013	0.003	0.013
0.013	-0.008	0.018
0.003	-0.027	0.015
0.008	-0.012	0.009
0.014	-0.020	-0.009
0.019	-0.005	-0.010
0.016	-0.012	-0.003
0.001	-0.014	0.005
0.007	0.000	0.009
0.004	0.007	0.012
0.010	-0.001	0.004
0.004	0.001	0.013
0.011	0.005	0.017
0.014	0.002	0.010
-0.004	-0.005	0.011
0.007	-0.002	0.017
0.013	-0.011	0.014
0.021	0.000	0.015
0.006	-0.004	0.015
0.008	-0.000	0.010
0.014	0.008	0.009
0.018	-0.021	-0.003
0.014	-0.028	-0.004
0.003	-0.012	0.008
0.011	0.001	0.010
0.014	0.004	0.013
0.009	0.003	0.020
0.013	0.002	0.004
0.012	-0.002	0.006
0.018	-0.004	0.008
0.024	-0.015	-0.003
0.010	-0.005	0.002
0.017	-0.010	-0.000
0.018	-0.010	0.007
0.012	-0.007	0.015
0.007	-0.003	0.026
0.011	0.001	0.003
0.018	-0.011	-0.010
0.020	-0.009	-0.016
0.020	-0.009	-0.002
0.009	-0.004	0.008
0.015	0.005	0.010
0.019	0.011	0.017
0.012	0.009	0.012
0.012	0.001	0.009
0.012	0.006	0.014
0.019	-0.022	-0.001
0.015	-0.021	0.009
0.006	-0.013	0.014
0.013	-0.016	0.006
0.009	-0.016	0.014
0.015	0.001	0.021
0.007	-0.019	0.008
0.011	-0.024	0.007
0.015	-0.044	-0.001
0.014	-0.051	-0.006
0.012	-0.040	0.004
0.006	-0.025	0.005
0.013	-0.025	0.016
0.013	-0.016	0.011
0.014	-0.022	0.001
0.011	-0.010	0.010
0.014	-0.009	0.024
0.012	-0.008	0.011
-0.003	-0.005	0.022
0.006	-0.002	0.018
0.013	-0.020	0.010
0.015	-0.009	0.017
0.000	-0.012	0.016
0.009	-0.018	0.015
0.014	-0.004	0.010
0.018	-0.027	-0.004
0.014	-0.026	-0.010
0.007	-0.010	0.007
0.017	-0.005	0.013
0.023	0.008	0.018
0.022	-0.002	0.018
0.022	-0.008	0.004
0.017	0.002	0.007
0.022	-0.024	0.011
0.023	-0.054	0.002
0.012	-0.037	0.004
0.017	-0.021	0.002
0.022	-0.017	0.007
0.009	-0.006	0.012
-0.003	-0.018	0.020
0.006	-0.023	0.007
0.015	-0.027	-0.014
0.019	-0.041	-0.013
0.022	-0.045	-0.008
0.011	-0.040	-0.010
0.016	-0.034	-0.005
0.022	-0.040	0.006
0.013	-0.061	-0.002
0.014	-0.046	0.005
0.014	-0.046	0.009
0.021	-0.040	-0.002
0.020	-0.032	0.002
0.010	-0.046	0.010
0.016	-0.055	-0.005
0.012	-0.042	0.006
0.010	-0.037	0.009
0.002	-0.060	0.006
0.011	-0.043	0.000
0.018	-0.047	-0.023
0.019	-0.056	-0.014
0.019	-0.087	-0.003
0.012	-0.081	0.005
0.020	-0.067	0.009
0.019	-0.061	0.016
0.018	-0.082	0.002
0.013	-0.092	0.007
0.017	-0.057	0.013
0.018	-0.081	0.004
-0.000	-0.066	0.018
0.009	-0.058	0.017
0.015	-0.090	-0.006
0.005	-0.079	0.004
-0.008	-0.100	0.011
0.004	-0.097	0.003
0.011	-0.076	-0.011
0.012	-0.120	-0.014
0.013	-0.117	-0.011
-0.000	-0.134	0.000
0.005	-0.142	0.010
0.010	-0.143	0.011
0.013	-0.150	-0.001
0.011	-0.147	-0.009
0.011	-0.149	-0.003
0.018	-0.152	0.001
0.015	-0.159	-0.010
0.004	-0.182	0.001
0.012	-0.186	-0.002
0.018	-0.226	-0.002
0.012	-0.213	-0.004
-0.001	-0.230	0.014
0.006	-0.241	0.006
0.014	-0.235	-0.018
0.017	-0.273	-0.018
0.013	-0.263	-0.016
0.002	-0.263	-0.014
0.012	-0.245	-0.018
0.017	-0.235	-0.013
0.010	-0.193	-0.007
0.014	-0.173	-0.004
0.015	-0.137	-0.004
0.021	-0.137	-0.012
0.021	-0.144	-0.001
0.009	-0.120	-0.001
0.011	-0.143	-0.003
0.004	-0.138	-0.001
0.005	-0.135	0.006
0.005	-0.127	-0.002
0.008	-0.120	-0.001
0.016	-0.104	-0.020
0.015	-0.117	-0.023
0.011	-0.099	-0.005
0.001	-0.096	0.003
0.012	-0.095	0.003
0.010	-0.109	0.002
0.012	-0.124	-0.006
0.008	-0.114	0.001
0.017	-0.089	-0.001
0.019	-0.095	-0.016
0.005	-0.117	-0.001
0.013	-0.106	0.009
0.020	-0.147	0.007
0.016	-0.122	-0.002
-0.001	-0.124	0.006
0.007	-0.095	-0.002
0.014	-0.084	-0.012
0.019	-0.085	-0.024
0.019	-0.070	-0.028
0.011	-0.063	-0.015
0.017	-0.061	-0.013
0.019	-0.049	-0.005
0.016	-0.050	0.004
0.013	-0.051	-0.003
0.008	-0.073	0.005
0.016	-0.076	0.011
0.012	-0.065	-0.004
0.002	-0.064	0.001
0.009	-0.067	0.004
0.012	-0.066	0.012
0.015	-0.056	0.016
0.002	-0.056	0.022
0.011	-0.058	0.023
0.020	-0.067	-0.015
0.013	-0.075	-0.014
0.017	-0.075	-0.002
0.003	-0.052	0.010
0.009	-0.055	0.012
0.012	-0.049	0.020
0.008	-0.048	0.011
0.009	-0.041	0.013
0.012	-0.035	0.012
0.016	-0.044	-0.010
0.018	-0.042	-0.004
0.001	-0.037	0.006
0.011	-0.031	-0.002
0.011	-0.022	0.009
0.011	-0.012	0.016
0.005	-0.022	0.016
0.014	-0.005	0.013
0.018	-0.014	-0.009
0.016	-0.017	-0.007
0.013	-0.026	0.004
0.009	-0.007	0.010
0.018	-0.017	0.015
0.019	-0.015	0.021
0.013	-0.011	0.016
0.008	-0.006	0.021
0.016	-0.012	0.026
0.015	-0.018	0.009
0.004	-0.018	0.010
0.010	-0.008	0.016
0.016	-0.014	0.010
0.011	-0.003	0.017
-0.002	-0.006	0.017
0.004	-0.017	0.014
0.007	-0.003	-0.005
0.017	-0.016	-0.014
0.017	-0.028	-0.011
0.008	-0.016	-0.003
0.014	-0.008	0.001
0.020	0.000	0.007
0.021	-0.004	0.012
0.020	-0.006	-0.000
0.017	0.001	0.005
0.028	0.008	0.012
0.028	-0.000	0.002
0.014	0.014	0.003
0.019	0.015	-0.003
0.020	0.006	0.010
0.016	0.012	0.015
