# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.013	-0.087	-0.119
0.014	-0.080	-0.140
0.018	-0.068	-0.118
0.021	-0.070	-0.106
0.021	-0.066	-0.102
0.014	-0.088	-0.094
0.012	-0.079	-0.098
0.017	-0.072	-0.082
0.019	-0.054	-0.066
0.013	-0.067	-0.059
0.019	-0.063	-0.054
0.020	-0.070	-0.042
0.021	-0.053	-0.046
0.007	-0.047	-0.080
0.016	-0.036	-0.085
0.019	-0.046	-0.091
0.006	-0.040	-0.082
0.014	-0.053	-0.075
0.019	-0.069	-0.073
0.011	-0.060	-0.072
0.020	-0.048	-0.060
0.018	-0.033	-0.047
0.013	-0.033	-0.056
0.017	-0.037	-0.043
0.019	-0.037	-0.041
0.013	-0.042	-0.040
0.013	-0.058	-0.049
0.022	-0.045	-0.031
0.022	-0.050	-0.037
0.017	-0.055	-0.019
0.005	-0.068	-0.023
0.011	-0.046	-0.034
0.018	-0.039	-0.027
0.008	-0.039	-0.037
0.014	-0.043	-0.040
0.017	-0.030	-0.031
0.019	-0.026	-0.038
0.019	-0.032	-0.023
0.012	-0.036	-0.027
0.015	-0.030	-0.032
0.016	-0.035	-0.040
0.013	-0.023	-0.028
0.012	-0.035	-0.005
0.014	-0.034	0.002
0.014	-0.039	-0.010
0.015	-0.034	-0.006
0.008	-0.020	0.006
0.008	-0.004	0.001
0.019	-0.007	-0.010
0.007	-0.003	-0.019
0.004	0.002	-0.038
0.013	-0.011	-0.024
0.019	-0.005	-0.014
0.011	-0.018	-0.002
0.016	-0.012	0.005
0.009	-0.015	-0.003
0.011	-0.007	-0.002
0.019	0.008	-0.015
0.022	0.002	-0.023
0.012	0.008	-0.018
0.016	0.008	-0.002
0.014	-0.005	-0.002
0.018	-0.009	-0.000
0.004	-0.003	-0.002
0.010	0.007	-0.002
0.020	0.005	-0.008
0.006	0.019	-0.009
0.016	-0.003	-0.009
0.015	0.002	-0.005
0.012	-0.002	0.005
0.017	-0.001	0.011
0.013	0.006	0.010
0.008	0.004	0.002
0.010	-0.001	-0.001
0.013	0.004	-0.000
0.011	-0.001	0.004
0.011	0.002	0.009
0.015	0.007	0.014
0.015	-0.019	0.007
0.014	-0.007	0.007
0.002	-0.003	0.004
0.013	0.002	0.003
0.021	0.005	0.006
0.009	0.002	0.004
0.016	0.007	0.003
0.019	0.016	-0.003
0.019	0.017	0.003
0.020	0.015	0.005
0.009	0.018	-0.011
0.017	0.012	-0.003
0.013	0.012	-0.015
0.014	0.025	-0.021
0.016	0.022	-0.015
0.018	0.008	-0.003
0.019	0.018	-0.017
0.019	-0.008	0.001
0.015	0.002	0.002
0.025	0.008	-0.002
0.028	0.009	-0.004
0.017	0.007	-0.000
0.012	-0.004	-0.001
0.012	-0.004	-0.012
0.020	0.005	-0.006
0.015	0.003	0.007
0.016	0.012	0.013
0.011	0.009	-0.001
0.014	0.010	0.007
0.018	0.017	-0.006
0.020	0.002	0.004
0.020	0.004	0.012
0.025	0.002	0.009
0.018	-0.009	0.005
0.020	-0.011	0.019
0.003	0.001	0.011
0.007	0.009	0.016
0.015	0.016	0.008
0.003	0.022	-0.002
0.015	-0.002	-0.001
0.019	-0.004	-0.006
0.014	-0.004	-0.003
0.018	-0.003	0.009
0.011	0.010	0.014
0.010	0.005	0.014
0.011	0.005	0.008
0.013	0.015	0.012
0.014	0.004	0.017
0.017	0.010	0.014
0.020	0.010	0.021
0.021	-0.012	0.005
0.015	-0.001	-0.002
0.008	0.011	-0.008
0.017	0.016	-0.000
0.020	0.014	0.006
0.009	0.013	-0.018
0.016	-0.000	-0.005
0.018	0.006	-0.022
0.015	0.003	-0.005
0.024	0.006	-0.005
0.020	0.014	-0.005
0.026	0.008	0.003
0.023	-0.006	-0.009
0.020	0.009	-0.000
0.018	0.014	0.011
0.018	0.007	0.017
0.024	0.014	0.011
0.022	-0.011	0.010
0.019	0.004	0.009
0.017	0.002	-0.002
0.022	0.010	-0.006
0.018	0.006	-0.007
0.015	0.008	-0.008
0.020	0.001	-0.013
0.026	0.000	-0.012
0.025	-0.004	-0.000
0.022	0.003	0.006
0.010	-0.006	0.004
0.013	-0.008	0.011
0.016	0.002	-0.003
0.020	-0.007	0.005
0.013	-0.001	0.003
0.017	-0.002	0.010
0.017	-0.018	0.003
0.020	-0.014	0.014
0.006	0.004	0.012
0.012	0.018	0.016
0.024	0.020	0.011
0.008	0.021	-0.003
0.017	0.007	-0.003
0.024	0.015	-0.008
0.015	0.005	-0.005
0.020	-0.001	0.000
0.014	0.002	-0.004
0.013	-0.009	-0.008
0.015	-0.017	-0.003
0.015	-0.004	0.002
0.014	-0.014	0.006
0.019	0.001	0.012
0.023	0.001	0.015
0.027	-0.028	0.003
0.021	-0.014	0.007
0.010	-0.026	0.005
0.016	-0.028	0.003
0.019	-0.018	0.005
0.009	-0.020	-0.009
0.016	-0.029	-0.003
0.020	-0.024	-0.010
0.023	-0.011	-0.009
0.025	-0.019	-0.001
0.019	-0.010	-0.008
0.027	-0.033	-0.000
0.024	-0.033	-0.018
0.018	-0.031	-0.013
0.019	-0.035	-0.021
0.017	-0.047	-0.035
0.016	-0.047	-0.039
0.021	-0.060	-0.041
0.015	-0.057	-0.022
0.010	-0.040	-0.034
0.018	-0.050	-0.050
0.017	-0.054	-0.049
0.010	-0.043	-0.063
0.013	-0.041	-0.071
0.020	-0.033	-0.045
0.016	-0.030	-0.040
0.016	-0.010	-0.028
0.009	-0.028	-0.021
0.009	-0.048	-0.023
0.016	-0.035	-0.026
0.015	-0.043	-0.030
0.011	-0.035	-0.013
0.022	-0.042	-0.005
0.021	-0.040	-0.007
0.024	-0.034	-0.020
0.009	-0.023	-0.026
0.017	-0.017	-0.027
0.021	-0.014	-0.046
0.002	-0.012	-0.054
0.008	-0.036	-0.051
0.012	-0.037	-0.066
0.012	-0.051	-0.058
0.019	-0.057	-0.052
0.013	-0.031	-0.063
0.015	-0.030	-0.050
0.019	-0.050	-0.053
0.017	-0.048	-0.037
0.015	-0.053	-0.051
0.015	-0.042	-0.039
0.023	-0.062	-0.028
0.024	-0.076	-0.041
0.019	-0.063	-0.038
0.008	-0.052	-0.049
0.013	-0.053	-0.053
0.019	-0.046	-0.047
0.006	-0.052	-0.050
0.014	-0.067	-0.070
0.019	-0.076	-0.064
0.017	-0.091	-0.075
0.020	-0.104	-0.116
0.012	-0.122	-0.135
0.019	-0.154	-0.152
0.017	-0.148	-0.152
0.016	-0.181	-0.146
0.013	-0.163	-0.125
0.014	-0.159	-0.137
0.015	-0.171	-0.140
0.015	-0.188	-0.134
0.016	-0.192	-0.144
0.015	-0.189	-0.149
0.020	-0.197	-0.160
0.012	-0.217	-0.176
0.006	-0.202	-0.148
0.013	-0.216	-0.161
0.020	-0.208	-0.158
0.015	-0.199	-0.141
0.012	-0.170	-0.161
0.006	-0.160	-0.166
0.007	-0.176	-0.144
0.017	-0.132	-0.160
0.017	-0.126	-0.160
0.015	-0.100	-0.123
0.026	-0.098	-0.110
0.024	-0.097	-0.109
0.018	-0.085	-0.070
0.005	-0.094	-0.069
0.011	-0.090	-0.077
0.017	-0.100	-0.078
-0.001	-0.093	-0.067
0.011	-0.079	-0.083
0.017	-0.061	-0.080
0.009	-0.060	-0.060
0.013	-0.090	-0.079
0.010	-0.091	-0.086
0.008	-0.075	-0.099
0.013	-0.077	-0.083
0.015	-0.052	-0.067
0.020	-0.077	-0.056
0.016	-0.099	-0.054
0.020	-0.118	-0.076
0.025	-0.117	-0.071
0.018	-0.108	-0.072
0.012	-0.116	-0.066
0.017	-0.078	-0.074
0.026	-0.074	-0.056
0.013	-0.057	-0.053
0.018	-0.052	-0.055
0.025	-0.040	-0.059
0.025	-0.019	-0.035
0.027	-0.021	-0.035
0.018	-0.036	-0.060
0.018	-0.046	-0.033
0.017	-0.032	-0.038
0.018	-0.028	-0.030
0.019	-0.045	-0.017
0.018	-0.046	-0.027
0.019	-0.033	-0.034
0.014	-0.079	-0.048
0.014	-0.065	-0.040
0.016	-0.062	-0.043
0.024	-0.037	-0.048
0.012	-0.028	-0.057
0.010	-0.038	-0.071
0.017	-0.037	-0.062
0.015	-0.026	-0.053
0.014	-0.023	-0.040
0.017	-0.004	-0.038
0.012	0.001	-0.037
0.012	-0.003	-0.052
0.015	0.008	-0.038
0.012	-0.009	-0.024
0.012	0.001	-0.016
0.019	-0.002	-0.004
0.017	-0.032	-0.022
0.020	-0.027	-0.023
0.011	-0.021	-0.018
0.020	-0.017	-0.016
0.027	-0.021	-0.042
0.011	-0.024	-0.041
0.014	-0.037	-0.028
0.016	-0.024	-0.023
0.008	-0.013	-0.010
0.015	-0.017	-0.008
0.006	-0.013	-0.001
0.009	-0.018	-0.004
0.010	-0.014	-0.008
0.013	0.002	-0.004
0.013	-0.002	-0.003
0.017	0.008	0.007
0.020	0.013	0.003
0.020	-0.007	-0.005
0.013	-0.000	-0.003
0.011	0.006	-0.012
0.016	0.009	-0.008
0.018	0.012	-0.010
0.009	0.001	-0.001
0.016	-0.019	0.001
0.019	-0.003	-0.024
0.019	0.004	-0.013
0.022	0.007	-0.001
0.010	0.003	-0.009
0.017	-0.003	-0.013
0.018	-0.002	-0.016
0.014	-0.006	-0.011
0.015	-0.019	-0.005
0.017	-0.015	0.000
0.010	-0.010	-0.005
0.010	-0.022	0.007
0.002	-0.004	0.017
0.008	0.004	0.005
0.015	0.011	0.001
0.017	0.017	-0.002
0.014	0.006	-0.004
0.016	0.008	-0.010
0.016	0.007	-0.003
0.015	-0.008	0.005
0.014	-0.001	0.014
0.012	-0.003	0.001
0.015	-0.005	-0.007
0.020	-0.009	-0.013
0.018	-0.012	-0.006
0.013	0.006	0.004
0.021	0.005	0.015
0.026	-0.019	0.007
0.024	-0.001	0.007
0.009	0.007	0.001
0.017	0.009	0.009
0.025	0.012	0.004
0.006	0.004	0.001
0.013	-0.001	-0.001
0.020	-0.004	-0.001
0.018	0.003	-0.011
0.021	-0.002	0.001
0.007	0.007	0.011
0.008	0.012	0.004
0.011	0.010	0.002
0.010	0.004	-0.008
0.019	-0.002	0.007
0.016	0.005	0.011
0.025	0.005	0.003
0.024	-0.010	0.003
0.024	0.000	0.005
0.013	0.007	-0.003
0.018	0.001	-0.001
0.023	0.014	0.005
0.012	0.010	0.004
0.023	-0.007	0.011
0.023	0.003	0.001
0.023	0.017	0.003
0.024	0.010	0.006
0.007	0.018	0.005
0.014	-0.001	0.005
0.014	0.011	-0.012
0.015	0.014	-0.005
0.015	0.010	-0.008
0.015	0.021	0.002
0.017	0.025	0.000
0.019	-0.002	0.008
0.007	0.007	0.015
0.006	0.007	0.012
0.014	0.013	0.009
0.015	0.017	-0.001
0.009	0.012	-0.010
0.017	0.009	-0.003
0.018	0.010	0.000
0.022	0.008	0.013
0.022	0.015	0.014
0.014	0.016	0.013
0.010	0.003	0.008
0.021	0.011	0.003
0.019	0.011	0.010
0.016	0.026	0.011
0.022	0.021	0.018
0.023	-0.005	-0.001
0.022	0.001	0.005
0.005	0.014	-0.006
0.009	0.013	0.006
0.016	0.020	0.007
0.007	0.021	-0.008
0.015	0.007	-0.030
0.023	0.009	-0.020
0.013	-0.001	-0.009
0.016	-0.009	0.006
0.006	-0.016	0.010
0.009	-0.017	-0.007
0.010	-0.021	-0.008
0.014	-0.005	-0.011
0.012	-0.009	-0.005
0.018	-0.004	0.000
0.022	-0.015	-0.001
0.024	-0.030	-0.005
0.022	-0.028	-0.007
0.014	-0.017	0.001
0.022	-0.004	-0.009
0.029	-0.000	-0.005
0.015	0.001	-0.014
0.018	-0.000	-0.007
0.020	-0.008	-0.011
0.022	0.000	-0.016
0.024	-0.012	-0.008
0.011	-0.023	-0.014
0.017	-0.032	-0.011
0.018	-0.025	-0.019
0.026	-0.039	-0.021
0.025	-0.031	-0.027
0.022	-0.017	-0.036
0.020	-0.026	-0.044
0.020	-0.032	-0.025
0.012	-0.017	-0.017
0.012	-0.024	-0.025
0.018	-0.019	-0.034
0.015	-0.026	-0.032
0.011	-0.020	-0.032
0.014	-0.026	-0.026
0.015	-0.028	-0.010
0.017	-0.036	-0.021
0.018	-0.043	-0.006
0.010	-0.048	-0.008
0.010	-0.050	-0.019
0.016	-0.034	-0.030
0.013	-0.035	-0.011
0.014	-0.027	-0.004
0.022	-0.049	0.013
0.021	-0.074	-0.005
0.022	-0.064	-0.013
0.008	-0.045	-0.034
0.018	-0.031	-0.028
0.025	-0.020	-0.024
0.014	-0.026	-0.025
0.015	-0.036	-0.026
0.016	-0.039	-0.043
0.014	-0.046	-0.033
0.014	-0.042	-0.018
0.006	-0.043	-0.025
0.008	-0.052	-0.030
0.013	-0.047	-0.031
0.013	-0.039	-0.045
0.013	-0.034	-0.063
0.017	-0.022	-0.061
0.021	-0.024	-0.070
0.023	-0.066	-0.070
0.020	-0.069	-0.068
0.009	-0.053	-0.069
0.015	-0.070	-0.070
0.026	-0.078	-0.085
0.013	-0.068	-0.081
0.021	-0.055	-0.078
0.018	-0.042	-0.076
0.023	-0.053	-0.058
0.024	-0.062	-0.036
0.016	-0.059	-0.069
0.021	-0.071	-0.085
0.022	-0.066	-0.088
0.027	-0.086	-0.093
0.025	-0.061	-0.087
0.024	-0.109	-0.081
0.023	-0.098	-0.099
0.018	-0.119	-0.102
0.008	-0.107	-0.121
0.014	-0.111	-0.122
0.020	-0.129	-0.146
0.021	-0.134	-0.170
0.018	-0.136	-0.165
0.022	-0.137	-0.154
0.024	-0.157	-0.165
0.027	-0.135	-0.174
0.020	-0.158	-0.202
0.012	-0.154	-0.193
0.012	-0.170	-0.193
0.022	-0.175	-0.203
0.014	-0.175	-0.201
0.013	-0.189	-0.198
0.016	-0.176	-0.198
0.017	-0.204	-0.199
0.016	-0.176	-0.180
0.004	-0.161	-0.204
0.009	-0.153	-0.184
0.017	-0.136	-0.194
0.008	-0.130	-0.180
0.016	-0.129	-0.164
0.023	-0.096	-0.138
0.017	-0.084	-0.142
0.023	-0.093	-0.134
0.012	-0.093	-0.124
0.014	-0.119	-0.126
0.012	-0.118	-0.121
0.011	-0.089	-0.114
0.012	-0.073	-0.100
0.015	-0.056	-0.124
0.018	-0.077	-0.130
0.021	-0.097	-0.166
0.018	-0.098	-0.158
0.007	-0.102	-0.140
0.012	-0.080	-0.117
0.017	-0.080	-0.093
0.005	-0.121	-0.096
0.012	-0.141	-0.097
0.017	-0.121	-0.112
0.014	-0.135	-0.105
0.013	-0.116	-0.101
0.007	-0.105	-0.117
0.011	-0.084	-0.119
0.016	-0.091	-0.114
0.018	-0.130	-0.128
0.017	-0.128	-0.099
0.017	-0.084	-0.125
0.014	-0.069	-0.120
0.015	-0.094	-0.099
0.011	-0.086	-0.099
0.007	-0.074	-0.095
0.012	-0.069	-0.083
0.015	-0.068	-0.098
0.013	-0.050	-0.094
0.017	-0.048	-0.079
0.018	-0.031	-0.067
0.018	-0.049	-0.086
0.019	-0.032	-0.090
0.008	-0.029	-0.083
0.012	-0.023	-0.082
0.015	-0.020	-0.069
0.012	-0.019	-0.073
0.015	-0.017	-0.055
0.021	-0.015	-0.043
0.018	-0.036	-0.053
0.020	-0.033	-0.040
0.005	-0.024	-0.037
0.011	-0.016	-0.035
0.015	-0.015	-0.037
0.009	-0.026	-0.046
0.018	-0.023	-0.034
0.021	-0.012	-0.049
0.012	-0.011	-0.033
0.016	-0.017	-0.026
0.004	-0.032	-0.037
0.007	-0.035	-0.045
0.012	-0.023	-0.041
0.012	-0.019	-0.039
0.011	-0.018	-0.037
0.020	-0.007	-0.026
0.022	-0.010	-0.035
0.023	-0.035	-0.031
0.023	-0.018	-0.023
0.014	-0.002	-0.031
0.019	0.002	-0.027
0.026	0.006	-0.018
0.012	0.001	-0.027
0.020	-0.012	-0.039
0.018	-0.027	-0.029
0.014	-0.037	-0.015
0.011	-0.021	-0.006
0.001	-0.020	-0.016
0.004	-0.015	-0.003
0.013	-0.019	-0.028
0.013	-0.017	-0.024
0.014	-0.000	-0.019
0.013	0.009	-0.013
0.017	0.017	-0.019
0.015	-0.005	-0.008
0.005	-0.011	0.004
0.008	-0.005	-0.003
0.016	-0.017	-0.011
0.008	-0.008	-0.012
0.011	-0.008	-0.013
0.019	-0.008	-0.014
0.026	0.000	-0.011
0.020	-0.010	-0.006
0.017	-0.002	-0.000
0.013	-0.006	-0.004
0.016	-0.012	-0.019
0.020	0.006	-0.015
0.017	0.001	-0.013
0.016	0.011	-0.004
0.022	0.013	0.001
0.021	-0.021	-0.010
0.016	-0.009	0.002
0.006	-0.001	-0.009
0.014	0.003	-0.011
0.020	0.011	-0.013
0.007	-0.002	-0.002
0.016	-0.001	0.010
0.024	-0.019	-0.011
0.018	-0.007	-0.007
0.024	-0.011	-0.008
0.013	0.002	-0.024
0.013	0.007	-0.003
0.014	0.003	0.002
0.012	0.016	-0.008
0.013	0.020	-0.000
0.016	0.026	0.006
0.022	0.014	-0.008
0.021	-0.008	0.003
0.017	-0.005	0.008
0.004	0.004	0.010
0.016	0.003	0.005
0.024	0.007	-0.004
0.012	0.005	-0.013
0.017	-0.002	-0.001
0.019	0.009	0.002
0.016	0.001	-0.001
0.013	0.008	0.013
0.007	-0.001	0.006
0.011	-0.000	0.014
0.018	-0.002	0.001
0.015	-0.004	0.007
0.011	-0.004	0.004
0.010	-0.003	0.004
0.014	0.003	-0.013
0.018	-0.006	-0.006
0.010	0.001	-0.005
0.013	0.006	0.000
0.020	0.003	0.003
0.008	0.004	0.002
0.011	0.003	-0.001
0.016	0.002	0.000
0.025	0.010	0.016
0.024	-0.002	0.024
0.020	0.003	0.023
0.010	0.001	0.010
0.011	-0.005	0.009
0.018	0.005	0.002
0.013	-0.005	0.006
0.016	0.002	0.007
0.019	-0.001	0.000
0.017	-0.015	-0.008
0.015	-0.006	-0.003
0.003	-0.002	-0.011
0.012	0.001	-0.003
0.022	0.009	-0.000
0.008	-0.011	-0.010
0.014	-0.002	-0.001
0.012	0.008	0.003
0.009	0.010	0.008
0.014	-0.005	0.019
0.003	0.006	0.012
0.005	0.005	0.022
0.009	0.001	-0.002
0.007	0.006	0.003
0.009	0.001	-0.000
0.013	0.011	0.009
0.021	0.011	-0.002
0.021	-0.007	0.008
0.022	-0.004	0.011
0.011	-0.005	0.006
0.021	-0.006	-0.008
0.021	-0.001	-0.008
0.007	-0.000	-0.013
0.012	-0.005	-0.006
0.019	0.003	-0.004
0.015	-0.002	-0.007
0.013	0.005	-0.006
0.007	-0.004	-0.010
0.007	-0.017	-0.003
0.014	-0.019	-0.011
0.012	-0.029	-0.007
0.010	-0.012	-0.010
0.017	-0.016	0.003
0.019	-0.012	-0.020
0.018	-0.019	-0.015
0.008	-0.018	-0.017
0.014	-0.008	-0.018
0.022	-0.001	-0.018
0.008	-0.008	-0.019
0.009	-0.005	-0.015
0.016	-0.010	-0.023
0.022	-0.010	-0.024
0.027	-0.020	-0.019
0.021	-0.006	-0.006
0.012	-0.019	-0.021
0.013	-0.019	-0.018
0.021	-0.004	-0.029
0.020	-0.021	-0.033
0.023	-0.007	-0.023
0.024	-0.007	-0.028
0.022	-0.013	-0.046
0.020	-0.012	-0.036
0.004	-0.008	-0.045
0.010	-0.005	-0.024
0.019	-0.011	-0.028
0.003	-0.007	-0.022
0.012	-0.012	-0.030
0.020	-0.019	-0.036
0.017	-0.024	-0.045
0.013	-0.034	-0.043
0.006	-0.028	-0.049
0.008	-0.027	-0.030
0.011	-0.025	-0.046
0.013	-0.026	-0.039
0.013	-0.028	-0.024
0.012	-0.018	-0.032
0.011	-0.021	-0.042
0.012	-0.047	-0.041
0.011	-0.046	-0.035
0.006	-0.060	-0.043
0.014	-0.045	-0.042
0.019	-0.051	-0.056
0.012	-0.061	-0.050
0.018	-0.060	-0.056
0.021	-0.043	-0.068
0.018	-0.069	-0.093
0.020	-0.060	-0.062
0.011	-0.066	-0.061
0.009	-0.055	-0.065
0.018	-0.050	-0.085
0.017	-0.060	-0.078
0.012	-0.081	-0.075
0.016	-0.073	-0.060
0.013	-0.080	-0.083
0.013	-0.096	-0.082
0.002	-0.112	-0.074
0.007	-0.097	-0.083
0.013	-0.100	-0.091
0.007	-0.124	-0.097
0.014	-0.112	-0.134
0.021	-0.127	-0.152
0.020	-0.115	-0.164
0.018	-0.100	-0.161
0.014	-0.102	-0.147
0.010	-0.129	-0.162
0.014	-0.145	-0.195
0.016	-0.177	-0.241
0.013	-0.199	-0.250
0.013	-0.234	-0.241
0.020	-0.241	-0.253
0.022	-0.276	-0.277
0.023	-0.248	-0.297
0.008	-0.227	-0.283
0.018	-0.216	-0.259
0.022	-0.181	-0.246
0.004	-0.216	-0.262
0.014	-0.219	-0.271
0.022	-0.209	-0.257
0.015	-0.218	-0.226
0.014	-0.202	-0.197
0.008	-0.157	-0.193
0.014	-0.128	-0.197
0.016	-0.121	-0.199
0.014	-0.129	-0.179
0.009	-0.120	-0.166
0.014	-0.107	-0.164
0.024	-0.078	-0.172
0.022	-0.106	-0.182
0.024	-0.119	-0.157
0.010	-0.107	-0.155
0.017	-0.098	-0.144
0.018	-0.081	-0.138
0.006	-0.071	-0.158
0.012	-0.053	-0.135
0.019	-0.082	-0.144
0.016	-0.102	-0.117
0.013	-0.112	-0.137
0.007	-0.119	-0.105
0.007	-0.093	-0.126
0.015	-0.092	-0.137
0.019	-0.099	-0.124
0.011	-0.104	-0.127
0.016	-0.107	-0.114
0.019	-0.106	-0.116
0.019	-0.088	-0.092
0.005	-0.073	-0.080
0.013	-0.063	-0.086
0.019	-0.044	-0.081
0.008	-0.043	-0.084
0.015	-0.046	-0.073
0.021	-0.049	-0.076
0.015	-0.064	-0.075
0.018	-0.063	-0.090
0.018	-0.057	-0.083
0.014	-0.051	-0.082
0.014	-0.043	-0.090
0.018	-0.031	-0.094
0.017	-0.039	-0.085
0.018	-0.028	-0.064
0.023	-0.044	-0.051
0.025	-0.068	-0.065
0.025	-0.061	-0.058
0.008	-0.056	-0.054
0.011	-0.041	-0.069
0.019	-0.031	-0.088
0.007	-0.028	-0.072
0.010	-0.053	-0.068
0.015	-0.040	-0.063
0.015	-0.033	-0.070
0.019	-0.030	-0.068
0.006	-0.026	-0.059
0.011	-0.033	-0.043
0.010	-0.044	-0.077
0.010	-0.039	-0.068
0.009	-0.040	-0.049
0.012	-0.023	-0.033
0.018	-0.017	-0.054
0.023	-0.047	-0.042
0.018	-0.026	-0.033
0.011	-0.027	-0.039
0.017	-0.012	-0.032
0.020	-0.005	-0.040
0.011	-0.014	-0.032
0.017	-0.013	-0.028
0.024	-0.009	-0.017
0.017	-0.011	-0.011
0.017	-0.002	-0.008
0.010	-0.007	-0.024
0.007	-0.013	-0.015
0.014	-0.008	-0.027
0.020	-0.009	-0.010
0.013	0.005	-0.005
0.022	-0.007	-0.010
0.020	-0.020	-0.007
0.023	-0.022	0.008
0.005	-0.009	0.009
0.011	-0.006	0.003
0.021	-0.005	-0.008
0.008	-0.021	-0.008
0.013	-0.033	-0.010
0.018	-0.025	-0.012
0.015	-0.016	-0.007
0.020	-0.019	-0.015
0.017	-0.002	-0.009
0.012	-0.008	-0.008
0.011	-0.010	-0.011
0.015	-0.013	-0.022
0.014	-0.011	-0.001
0.015	-0.004	0.007
0.021	-0.002	0.009
0.021	-0.022	0.001
0.019	-0.007	0.005
0.005	-0.003	0.011
0.010	0.001	0.011
0.017	0.008	0.003
0.002	0.018	-0.004
0.016	0.011	-0.012
0.022	0.013	-0.015
0.018	0.021	-0.004
0.020	-0.009	0.007
0.013	0.005	0.003
0.013	0.011	-0.002
0.014	0.020	-0.013
0.012	0.021	-0.008
0.012	0.003	-0.005
0.012	0.008	0.011
0.019	0.001	-0.007
0.024	-0.017	-0.008
0.015	-0.008	-0.002
0.007	0.007	-0.010
0.016	0.013	-0.008
0.018	0.006	-0.006
0.006	-0.002	-0.016
0.013	-0.010	-0.011
0.017	-0.012	-0.004
0.015	-0.015	-0.005
0.015	-0.009	-0.006
0.006	-0.007	-0.013
0.006	-0.009	-0.007
0.016	0.003	-0.006
0.016	-0.011	-0.002
0.013	-0.021	-0.003
0.017	-0.024	-0.001
0.017	-0.021	-0.012
0.018	-0.024	0.003
0.004	-0.016	0.005
0.008	-0.003	0.013
0.016	0.008	-0.002
0.007	0.019	-0.005
0.011	0.013	-0.010
0.018	0.006	-0.011
0.014	0.010	0.002
0.021	0.002	0.008
0.015	0.007	0.007
0.012	0.005	0.012
0.012	0.000	0.005
0.016	0.002	-0.004
0.015	-0.003	0.002
0.014	0.010	0.011
0.022	0.004	0.004
0.023	-0.018	-0.015
0.020	-0.003	-0.003
0.003	0.001	-0.006
0.010	0.008	-0.009
0.017	0.008	0.002
0.002	0.017	0.009
0.009	0.011	0.001
0.015	0.020	0.001
0.011	0.022	0.004
0.017	0.011	-0.001
0.016	0.016	-0.010
0.014	0.008	-0.005
0.014	0.020	-0.013
0.013	0.027	-0.009
0.011	0.009	0.002
0.012	0.016	0.006
0.021	-0.001	0.001
0.020	-0.020	-0.005
0.015	-0.019	0.010
0.011	-0.030	-0.007
0.017	-0.017	-0.011
0.016	-0.007	-0.018
0.014	-0.006	-0.012
0.013	-0.001	-0.011
0.022	0.002	-0.014
0.018	-0.003	-0.011
0.017	-0.005	-0.009
0.012	-0.010	-0.008
0.015	-0.024	0.003
0.021	-0.007	-0.023
0.021	-0.003	-0.026
0.016	-0.011	-0.013
0.017	-0.019	-0.018
0.017	-0.018	-0.050
0.020	-0.041	-0.038
0.006	-0.024	-0.019
0.014	-0.010	-0.018
0.024	-0.000	-0.012
0.010	0.005	-0.012
0.012	-0.004	-0.020
0.018	-0.001	-0.028
0.016	-0.004	-0.017
0.021	-0.014	-0.011
0.015	-0.002	0.001
0.008	-0.012	-0.011
0.009	-0.015	-0.015
0.013	-0.012	-0.035
0.013	-0.018	-0.021
0.012	-0.018	-0.005
0.021	-0.010	-0.012
0.022	-0.025	-0.022
0.022	-0.031	-0.012
0.009	-0.025	0.007
0.015	-0.021	-0.005
0.023	-0.024	-0.019
0.004	-0.039	-0.030
0.011	-0.043	-0.024
0.018	-0.040	-0.023
0.013	-0.028	-0.020
0.020	-0.029	-0.021
0.012	-0.025	-0.022
0.012	-0.028	-0.035
0.017	-0.035	-0.051
0.012	-0.026	-0.034
0.014	-0.023	-0.029
0.012	-0.017	-0.035
0.014	-0.026	-0.038
0.019	-0.057	-0.048
0.013	-0.058	-0.041
0.006	-0.046	-0.043
0.017	-0.055	-0.050
0.019	-0.039	-0.054
0.010	-0.047	-0.060
0.018	-0.053	-0.066
0.025	-0.049	-0.047
0.014	-0.044	-0.047
0.011	-0.027	-0.048
0.006	-0.033	-0.051
0.006	-0.038	-0.051
0.014	-0.036	-0.069
0.017	-0.064	-0.066
0.008	-0.045	-0.073
0.015	-0.064	-0.067
0.017	-0.054	-0.063
0.017	-0.078	-0.079
0.004	-0.074	-0.070
0.015	-0.054	-0.078
0.020	-0.047	-0.097
0.007	-0.076	-0.109
0.012	-0.116	-0.097
0.019	-0.110	-0.108
0.017	-0.121	-0.128
0.023	-0.139	-0.139
0.012	-0.116	-0.151
