# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	98291 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.005	-0.125	-0.009
0.003	-0.141	0.006
0.011	-0.127	0.014
0.013	-0.112	0.011
0.013	-0.084	0.016
0.018	-0.084	-0.004
0.016	-0.054	-0.007
0.014	-0.041	-0.000
-0.007	-0.020	0.013
0.005	-0.022	-0.010
0.017	-0.019	0.003
0.018	-0.012	0.016
0.009	-0.034	0.019
0.015	-0.021	0.003
0.016	-0.006	0.013
0.018	-0.006	0.008
0.011	-0.001	0.006
0.006	0.002	0.006
0.009	0.000	0.008
0.017	0.001	0.006
0.021	-0.000	0.019
0.018	-0.002	0.017
0.024	-0.000	-0.008
0.017	-0.021	-0.001
0.013	-0.026	0.005
-0.003	-0.023	0.008
0.011	-0.052	0.006
0.018	-0.095	0.010
0.009	-0.096	0.004
0.014	-0.130	0.007
0.010	-0.147	-0.011
0.012	-0.155	-0.009
0.015	-0.112	-0.006
-0.008	-0.089	-0.008
0.000	-0.080	-0.001
0.010	-0.070	-0.003
0.017	-0.055	0.004
0.011	-0.043	0.018
0.018	-0.021	0.009
0.020	-0.005	-0.006
0.027	0.001	0.004
0.014	0.010	0.006
0.015	0.003	0.011
0.017	0.004	0.008
0.019	0.014	0.012
0.017	0.021	0.018
0.023	0.006	0.010
0.026	0.010	0.016
0.024	0.014	0.020
0.026	0.006	0.005
0.011	-0.017	0.003
0.008	-0.032	0.007
0.013	-0.028	0.019
0.018	-0.058	0.020
0.023	-0.083	0.016
0.024	-0.112	-0.006
0.019	-0.105	-0.025
0.015	-0.146	-0.023
-0.001	-0.154	-0.027
0.007	-0.141	-0.026
0.011	-0.098	-0.022
0.015	-0.072	-0.013
0.010	-0.056	0.003
0.017	-0.043	-0.008
0.013	-0.031	0.002
0.018	-0.031	-0.005
0.012	-0.031	-0.004
0.006	-0.022	0.002
0.006	-0.012	0.006
0.015	-0.005	0.009
0.020	-0.006	0.012
0.016	0.003	0.010
0.022	0.014	-0.013
0.017	0.018	-0.003
0.016	0.019	0.008
-0.002	0.011	0.019
0.009	-0.006	0.015
0.012	-0.002	0.019
0.006	-0.002	0.017
0.008	-0.024	0.019
0.009	-0.031	0.005
0.015	-0.036	0.009
0.021	-0.054	0.000
0.001	-0.086	-0.001
0.001	-0.125	-0.019
0.012	-0.134	-0.036
0.017	-0.119	-0.019
0.019	-0.139	-0.013
0.018	-0.118	-0.011
0.019	-0.086	-0.028
0.028	-0.067	-0.017
0.017	-0.063	-0.006
0.013	-0.069	-0.002
0.019	-0.053	-0.007
0.022	-0.032	-0.002
0.018	-0.018	0.005
0.022	-0.010	-0.007
0.021	-0.003	0.004
0.020	0.011	0.017
0.024	0.013	0.017
0.005	0.007	0.018
-0.001	-0.009	0.025
0.008	0.003	0.032
0.016	-0.006	0.031
0.021	-0.006	0.032
0.025	-0.003	-0.005
0.024	0.003	0.005
0.019	0.000	0.004
-0.001	-0.032	0.007
0.005	-0.056	-0.011
0.013	-0.072	-0.005
0.014	-0.093	-0.028
0.011	-0.142	-0.024
0.015	-0.143	-0.022
0.016	-0.121	-0.024
0.022	-0.084	-0.017
0.013	-0.059	-0.014
-0.003	-0.047	-0.000
-0.007	-0.045	0.004
0.004	-0.049	-0.000
0.014	-0.036	0.014
0.013	-0.020	0.013
0.021	-0.006	-0.005
0.015	-0.026	0.004
0.011	-0.014	0.014
-0.002	-0.010	0.023
0.008	-0.024	0.014
0.015	-0.011	0.018
0.009	-0.007	0.013
0.008	-0.000	0.024
0.013	0.003	0.011
0.017	0.009	0.011
0.021	-0.006	-0.001
0.000	-0.025	-0.004
0.008	-0.073	0.005
0.017	-0.059	-0.009
0.021	-0.072	-0.002
0.014	-0.113	-0.001
0.026	-0.164	-0.032
0.026	-0.145	-0.044
0.020	-0.113	-0.027
0.013	-0.083	-0.028
0.012	-0.073	-0.007
0.014	-0.070	-0.010
0.019	-0.063	-0.001
0.009	-0.039	0.004
0.014	-0.022	-0.001
0.011	-0.005	0.003
0.011	-0.003	0.012
0.021	0.003	0.006
0.003	-0.008	0.006
0.001	-0.022	0.017
0.009	-0.012	0.019
0.016	-0.016	0.022
0.019	-0.013	0.013
0.020	-0.006	-0.010
0.021	-0.007	-0.006
0.015	0.001	0.002
-0.006	-0.006	0.012
0.004	-0.023	0.007
0.011	-0.037	0.009
0.015	-0.034	0.015
0.011	-0.028	0.018
0.017	-0.048	-0.005
0.018	-0.097	-0.033
0.022	-0.126	-0.023
0.014	-0.101	-0.019
0.004	-0.083	-0.009
0.005	-0.075	-0.008
0.009	-0.083	-0.010
0.014	-0.071	0.006
0.017	-0.046	-0.001
0.018	-0.039	-0.023
0.013	-0.038	-0.006
0.013	-0.020	0.006
-0.003	-0.004	0.013
0.001	-0.021	0.018
0.005	-0.011	0.026
0.006	-0.002	0.023
0.008	-0.009	0.023
0.013	-0.001	0.002
0.014	-0.001	0.017
0.020	-0.004	0.003
0.001	0.007	0.007
0.001	-0.027	0.012
0.002	-0.032	0.001
0.013	-0.034	-0.024
0.014	-0.032	-0.018
0.020	-0.024	-0.023
0.022	-0.047	-0.038
0.018	-0.053	-0.025
0.004	-0.047	-0.012
0.002	-0.060	-0.000
0.011	-0.058	0.002
0.015	-0.072	-0.006
0.013	-0.062	0.003
0.019	-0.050	-0.003
0.018	-0.036	-0.017
0.020	-0.022	-0.002
0.024	-0.021	-0.005
-0.002	-0.021	0.002
-0.002	-0.022	0.009
0.007	-0.003	0.015
0.009	-0.018	0.023
0.018	-0.002	0.024
0.022	0.002	0.006
0.023	0.003	0.004
0.019	0.006	0.018
-0.001	-0.013	0.025
0.010	-0.030	0.017
0.014	-0.019	0.021
0.015	-0.004	0.024
0.011	-0.020	0.019
0.013	-0.026	-0.018
0.013	-0.047	-0.022
0.016	-0.067	-0.029
0.007	-0.065	-0.038
-0.003	-0.056	-0.034
-0.003	-0.052	-0.018
0.008	-0.046	-0.018
0.013	-0.040	-0.021
0.012	-0.018	-0.018
0.014	-0.008	-0.031
0.013	-0.017	-0.016
0.013	-0.004	-0.005
-0.008	-0.001	0.009
0.004	-0.009	0.008
0.014	-0.004	0.010
0.007	0.004	0.015
0.011	-0.005	0.013
0.009	0.008	0.002
0.014	0.009	0.010
0.018	0.017	0.013
-0.003	0.024	0.005
0.003	0.006	0.012
-0.001	0.007	0.008
0.010	-0.001	0.017
0.007	-0.011	0.024
0.020	-0.013	0.018
0.021	-0.013	-0.029
0.021	-0.062	-0.034
0.005	-0.071	-0.041
0.003	-0.090	-0.030
0.011	-0.088	-0.035
0.013	-0.084	-0.023
0.011	-0.054	-0.012
0.017	-0.051	-0.013
0.017	-0.020	0.001
0.022	-0.010	0.006
0.027	0.002	0.007
0.004	-0.004	0.009
0.000	-0.022	0.019
0.009	-0.004	0.013
0.015	-0.012	0.020
0.021	-0.004	0.025
0.027	0.009	0.010
0.029	0.014	0.009
0.019	0.021	0.019
0.003	0.024	0.020
0.013	0.003	0.008
0.018	0.017	0.013
0.018	0.020	0.015
0.014	0.001	0.019
0.023	0.003	-0.001
0.019	-0.002	0.003
0.024	-0.037	-0.002
0.013	-0.028	-0.013
0.000	-0.045	-0.009
0.006	-0.075	-0.001
0.009	-0.070	0.002
0.016	-0.049	0.005
0.017	-0.029	0.010
0.021	-0.016	-0.005
0.013	-0.022	0.005
0.009	-0.015	0.010
-0.007	-0.007	0.016
0.005	-0.019	0.011
0.011	-0.004	0.017
0.004	0.006	0.022
0.008	0.012	0.025
0.008	0.009	0.016
0.013	0.017	0.011
0.021	0.019	0.006
0.004	0.022	-0.009
0.007	0.001	0.006
0.012	0.003	-0.002
0.020	0.003	0.002
0.019	-0.001	0.014
0.024	0.002	0.008
0.022	0.003	-0.013
0.016	-0.009	-0.007
0.008	0.008	-0.001
0.002	-0.025	0.003
0.013	-0.041	0.005
0.018	-0.042	0.000
0.017	-0.029	0.007
0.024	-0.027	0.003
0.022	-0.014	0.006
0.022	-0.003	0.009
0.020	-0.006	0.010
0.007	-0.011	0.009
0.002	-0.015	0.015
0.014	0.000	-0.000
0.018	-0.017	0.009
0.024	-0.005	0.016
0.033	0.008	-0.006
0.033	0.012	0.002
0.029	0.021	0.007
0.012	0.020	0.006
0.017	0.001	0.001
0.019	0.002	0.002
0.016	0.012	0.008
0.012	0.010	0.015
0.023	0.004	-0.015
0.022	-0.018	-0.005
0.022	-0.021	-0.013
0.011	-0.031	-0.025
0.004	-0.028	-0.020
0.004	-0.040	-0.020
0.009	-0.034	-0.014
0.019	-0.027	-0.010
0.018	-0.017	-0.016
0.021	-0.005	-0.017
0.016	-0.028	-0.004
0.014	-0.006	0.005
-0.003	0.002	0.004
0.006	-0.005	0.001
0.011	0.001	0.003
0.006	0.010	0.009
0.008	0.007	0.016
0.013	0.013	0.005
0.018	0.013	0.003
0.023	0.019	0.010
0.002	0.016	0.007
0.002	0.001	0.015
0.007	-0.012	0.011
0.014	-0.009	0.003
0.009	-0.026	-0.006
0.017	-0.013	-0.015
0.017	-0.017	-0.041
0.018	-0.039	-0.054
0.001	-0.044	-0.053
-0.001	-0.064	-0.040
0.007	-0.083	-0.051
0.015	-0.056	-0.058
0.015	-0.037	-0.045
0.014	-0.029	-0.048
0.013	-0.013	-0.038
0.014	-0.011	-0.029
0.015	0.002	-0.033
0.004	0.000	-0.024
0.002	-0.008	-0.011
0.009	-0.007	-0.001
0.014	-0.014	0.013
0.019	-0.003	0.021
0.022	0.004	0.002
0.019	0.008	-0.006
0.011	0.013	0.000
0.000	0.020	0.010
0.011	-0.006	-0.003
0.018	-0.002	0.002
0.018	0.002	-0.001
0.011	0.005	0.006
0.015	0.003	-0.022
0.013	-0.019	-0.023
0.019	-0.040	-0.053
0.011	-0.072	-0.066
0.005	-0.115	-0.097
0.007	-0.106	-0.112
0.012	-0.085	-0.092
0.014	-0.079	-0.082
0.012	-0.052	-0.087
0.025	-0.052	-0.079
0.018	-0.040	-0.056
0.011	-0.029	-0.050
-0.002	-0.033	-0.035
0.010	-0.040	-0.026
0.018	-0.020	-0.012
0.012	-0.012	-0.020
0.017	-0.000	-0.010
0.014	0.009	-0.018
0.013	0.012	-0.008
0.018	0.002	0.002
-0.002	0.014	-0.001
-0.005	-0.008	0.009
0.002	-0.010	0.004
0.009	-0.023	0.007
0.010	-0.029	0.010
0.016	-0.018	-0.019
0.015	-0.024	-0.051
0.018	-0.049	-0.064
0.005	-0.084	-0.080
0.005	-0.163	-0.104
0.016	-0.206	-0.123
0.017	-0.160	-0.103
0.016	-0.122	-0.077
0.016	-0.083	-0.076
0.019	-0.061	-0.072
0.022	-0.036	-0.053
0.022	-0.035	-0.034
0.014	-0.035	-0.023
0.007	-0.035	-0.010
0.014	-0.014	-0.017
0.022	-0.019	-0.019
0.033	-0.015	-0.004
0.032	0.002	-0.015
0.026	0.007	-0.001
0.024	0.011	0.009
0.008	0.013	0.014
0.013	-0.013	0.005
0.017	-0.011	0.003
0.013	-0.007	0.004
0.008	-0.012	0.000
0.016	-0.022	-0.045
0.019	-0.043	-0.041
0.025	-0.070	-0.044
0.014	-0.135	-0.121
0.005	-0.184	-0.155
0.002	-0.184	-0.145
0.014	-0.174	-0.129
0.018	-0.136	-0.120
0.019	-0.095	-0.094
0.023	-0.064	-0.119
0.016	-0.044	-0.077
0.009	-0.022	-0.060
-0.004	-0.021	-0.039
0.004	-0.028	-0.038
0.015	-0.014	-0.016
0.010	-0.002	-0.031
0.012	-0.008	-0.013
0.013	0.004	-0.032
0.017	0.003	-0.025
0.018	-0.006	-0.012
-0.004	-0.006	-0.018
-0.004	-0.027	-0.012
0.004	-0.025	-0.013
0.013	-0.025	-0.017
0.013	-0.034	-0.041
0.020	-0.063	-0.067
0.016	-0.088	-0.076
0.017	-0.101	-0.111
0.003	-0.109	-0.103
0.004	-0.164	-0.150
0.010	-0.156	-0.157
0.012	-0.156	-0.173
0.009	-0.115	-0.158
0.014	-0.091	-0.138
0.017	-0.059	-0.105
0.021	-0.043	-0.079
0.019	-0.030	-0.072
0.013	-0.030	-0.051
0.006	-0.034	-0.038
0.013	-0.027	-0.033
0.015	-0.035	-0.027
0.018	-0.025	-0.016
0.022	-0.014	-0.041
0.020	-0.003	-0.027
0.016	0.004	-0.011
0.001	0.009	-0.019
0.011	-0.011	-0.019
0.014	-0.022	-0.025
0.014	-0.016	-0.022
0.011	-0.032	-0.039
0.019	-0.061	-0.060
0.017	-0.072	-0.067
0.018	-0.120	-0.107
0.012	-0.183	-0.135
0.003	-0.238	-0.179
0.007	-0.208	-0.183
0.010	-0.226	-0.181
0.017	-0.171	-0.152
0.014	-0.156	-0.143
0.017	-0.111	-0.167
0.013	-0.088	-0.128
0.004	-0.059	-0.094
-0.003	-0.036	-0.056
0.008	-0.047	-0.057
0.015	-0.020	-0.054
0.015	-0.008	-0.023
0.016	0.000	-0.008
0.013	0.007	-0.024
0.017	0.000	-0.017
0.018	-0.006	-0.015
-0.002	0.000	-0.018
-0.003	-0.022	-0.002
0.008	-0.011	-0.016
0.008	-0.031	-0.009
0.012	-0.038	-0.028
0.020	-0.066	-0.061
0.018	-0.096	-0.091
0.017	-0.141	-0.097
0.009	-0.146	-0.103
0.006	-0.169	-0.166
0.012	-0.215	-0.195
0.008	-0.183	-0.179
0.009	-0.144	-0.154
0.014	-0.107	-0.156
0.010	-0.076	-0.123
0.020	-0.048	-0.100
0.017	-0.027	-0.071
0.006	-0.023	-0.055
0.002	-0.025	-0.034
0.010	-0.016	-0.032
0.016	-0.041	-0.028
0.017	-0.035	-0.024
0.023	-0.018	-0.035
0.023	-0.012	-0.036
0.025	-0.007	-0.024
0.009	-0.008	-0.005
0.014	-0.032	-0.016
0.020	-0.031	-0.014
0.019	-0.031	-0.039
0.016	-0.046	-0.043
0.017	-0.061	-0.076
0.020	-0.104	-0.129
0.020	-0.118	-0.143
0.011	-0.163	-0.205
0.001	-0.216	-0.209
0.000	-0.227	-0.227
0.009	-0.188	-0.173
0.013	-0.150	-0.160
0.020	-0.111	-0.149
0.017	-0.073	-0.126
0.011	-0.061	-0.084
0.002	-0.040	-0.063
0.002	-0.027	-0.036
0.005	-0.035	-0.030
0.012	-0.024	-0.015
0.002	-0.011	-0.013
0.012	-0.005	-0.009
0.007	-0.001	-0.018
0.014	-0.001	-0.015
0.018	0.001	-0.007
-0.001	-0.002	-0.013
-0.004	-0.019	-0.012
0.006	-0.017	-0.023
0.011	-0.025	-0.039
0.010	-0.044	-0.046
0.022	-0.089	-0.096
0.020	-0.122	-0.170
0.017	-0.191	-0.208
0.007	-0.210	-0.209
0.008	-0.230	-0.219
0.013	-0.225	-0.220
0.012	-0.225	-0.219
0.012	-0.182	-0.188
0.013	-0.142	-0.160
0.014	-0.101	-0.116
0.018	-0.072	-0.080
0.014	-0.057	-0.057
-0.004	-0.040	-0.038
-0.007	-0.032	-0.028
0.002	-0.021	-0.028
0.008	-0.034	-0.021
0.011	-0.018	-0.023
0.019	-0.012	-0.049
0.018	0.000	-0.033
0.017	0.002	-0.045
-0.002	0.002	-0.037
0.010	-0.015	-0.030
0.015	-0.025	-0.026
0.013	-0.038	-0.023
0.009	-0.026	-0.062
0.015	-0.056	-0.120
0.014	-0.104	-0.121
0.019	-0.126	-0.141
0.014	-0.151	-0.169
0.003	-0.159	-0.194
0.004	-0.187	-0.200
0.012	-0.133	-0.186
0.018	-0.107	-0.166
0.020	-0.078	-0.138
0.023	-0.055	-0.108
0.015	-0.045	-0.082
0.007	-0.024	-0.043
0.000	-0.006	-0.025
0.010	-0.019	-0.012
0.015	-0.001	-0.012
0.004	0.005	-0.011
0.006	0.011	-0.020
0.010	0.010	-0.022
0.013	0.005	-0.011
0.019	-0.000	-0.004
-0.001	0.008	-0.018
-0.000	-0.018	-0.017
0.007	-0.011	-0.023
0.014	-0.013	-0.036
0.018	-0.060	-0.057
0.022	-0.067	-0.103
0.021	-0.087	-0.118
0.021	-0.105	-0.193
0.009	-0.147	-0.178
0.005	-0.160	-0.192
0.017	-0.161	-0.207
0.015	-0.123	-0.180
0.015	-0.110	-0.139
0.013	-0.079	-0.124
0.015	-0.048	-0.095
0.018	-0.026	-0.079
0.015	-0.025	-0.054
0.002	-0.021	-0.040
0.003	-0.020	-0.020
0.011	-0.009	-0.021
0.016	-0.013	-0.005
0.017	-0.005	0.004
0.020	0.004	-0.016
0.017	0.002	-0.012
0.018	0.017	-0.014
-0.002	0.015	-0.005
0.006	-0.006	-0.002
0.009	-0.002	-0.008
0.008	0.007	-0.009
0.007	-0.003	-0.020
0.014	-0.018	-0.047
0.011	-0.039	-0.074
0.014	-0.063	-0.092
0.006	-0.072	-0.095
-0.001	-0.079	-0.093
-0.001	-0.099	-0.097
0.011	-0.099	-0.108
0.018	-0.087	-0.109
0.022	-0.051	-0.085
0.026	-0.038	-0.073
0.023	-0.034	-0.057
0.012	-0.017	-0.029
0.002	-0.005	-0.012
0.013	-0.012	-0.008
0.020	-0.008	0.008
0.016	0.001	0.004
0.017	0.000	-0.004
0.016	0.009	-0.004
0.018	0.013	-0.001
0.022	0.014	0.015
0.000	0.015	0.007
0.001	-0.010	0.018
0.006	0.005	0.015
0.012	0.002	0.025
0.015	0.000	0.031
0.020	0.012	0.014
0.018	0.018	-0.001
0.019	0.010	0.011
0.005	0.018	0.019
0.008	0.001	0.017
0.018	0.019	0.010
0.016	0.021	0.008
0.014	0.028	0.015
0.013	0.011	-0.000
0.015	0.016	0.013
0.020	0.024	0.017
0.020	0.022	0.014
0.007	0.008	0.013
0.006	0.001	0.022
0.016	0.004	0.018
0.018	-0.006	0.020
0.015	0.006	0.018
0.019	0.013	-0.008
0.014	0.017	-0.011
0.014	0.020	-0.006
-0.004	0.019	0.002
0.004	0.004	-0.005
0.012	0.010	0.003
0.018	0.015	0.017
0.010	0.010	0.023
0.017	0.018	0.012
0.016	0.020	0.007
0.019	0.014	0.010
0.016	0.018	-0.001
0.006	0.012	0.009
0.012	-0.001	0.014
0.016	0.001	0.013
0.019	0.001	0.020
0.018	0.007	0.018
0.020	0.010	-0.007
0.015	0.004	0.000
0.008	0.011	0.009
0.001	0.019	0.017
0.008	0.009	0.012
0.014	0.013	0.019
0.008	0.016	0.025
0.010	0.008	0.014
0.010	0.011	0.008
0.010	0.019	0.012
0.016	0.010	0.006
-0.000	0.015	-0.001
-0.002	0.002	0.012
0.008	0.006	0.011
0.012	-0.005	0.019
0.013	-0.014	0.021
0.018	0.005	0.010
0.016	0.009	-0.001
0.015	0.008	0.012
0.002	0.018	0.020
0.010	0.007	0.022
0.013	0.014	0.016
0.014	0.021	0.025
0.019	0.030	0.021
0.014	0.024	0.001
0.016	0.022	0.010
0.024	0.026	0.022
0.019	0.020	0.025
0.007	0.010	0.021
0.003	-0.008	0.027
0.013	0.002	0.012
0.018	-0.003	0.008
0.018	0.003	0.017
0.023	0.014	-0.006
0.017	0.016	-0.005
0.016	0.026	-0.003
-0.005	0.018	0.005
0.002	-0.002	0.004
0.012	0.002	0.011
0.016	0.010	0.018
0.016	0.002	0.025
0.020	0.013	0.013
0.017	0.020	0.010
0.021	0.008	0.011
0.011	0.009	0.006
-0.001	0.006	0.007
-0.000	-0.002	0.014
0.008	-0.002	0.015
0.015	-0.002	0.023
0.014	0.004	0.018
0.018	0.010	-0.003
0.018	0.004	0.008
0.008	0.012	0.013
-0.001	0.013	0.015
0.002	0.007	0.010
0.012	0.010	0.012
0.010	0.019	0.020
0.013	0.013	0.006
0.010	0.023	0.005
0.014	0.025	0.010
0.019	0.021	0.008
0.002	0.023	0.002
-0.003	0.008	0.009
0.008	0.014	0.005
0.019	0.010	0.016
0.019	0.007	0.020
0.023	0.014	0.010
0.017	0.014	-0.003
0.017	0.003	0.003
0.002	0.009	0.017
0.004	-0.007	0.023
0.010	-0.001	0.016
0.011	0.005	0.022
0.015	0.015	0.018
0.013	0.006	-0.008
0.013	0.019	0.000
0.021	0.021	0.007
0.019	0.021	-0.011
0.003	0.012	-0.010
0.002	-0.006	0.006
0.009	0.002	0.011
0.015	-0.008	0.014
0.018	-0.001	0.017
0.023	0.008	-0.006
0.018	0.015	-0.005
0.019	0.014	0.005
-0.003	0.020	0.012
0.008	-0.000	0.006
0.015	0.011	-0.002
0.014	0.015	0.011
0.012	0.009	0.014
0.019	0.014	0.000
0.013	0.024	0.002
0.015	0.008	0.002
0.010	0.018	-0.002
0.000	0.012	-0.008
0.002	0.006	0.006
0.006	0.004	-0.002
0.016	-0.007	0.007
0.016	0.001	0.002
0.008	0.015	-0.015
0.012	0.010	-0.014
0.001	0.011	-0.002
-0.007	0.018	0.007
-0.001	0.005	0.004
0.009	0.011	0.002
0.006	0.016	0.009
0.007	0.008	0.009
0.011	0.014	0.002
0.014	0.021	0.012
0.019	0.021	0.002
0.002	0.029	-0.004
0.003	0.019	0.008
0.016	0.023	0.010
0.021	0.012	0.016
0.019	0.012	0.006
0.019	0.018	-0.003
0.014	0.021	-0.016
0.011	0.013	0.000
0.001	0.017	-0.001
0.003	-0.002	0.006
0.011	0.008	0.009
0.019	0.014	0.012
0.020	0.017	0.003
0.022	0.014	-0.009
0.020	0.017	0.003
0.020	0.014	0.015
0.018	0.016	0.014
0.007	0.014	0.015
0.005	0.002	0.025
0.009	0.012	0.014
0.012	-0.003	0.025
0.017	0.001	0.026
0.021	0.008	0.006
0.015	0.012	0.006
0.017	0.019	0.015
-0.005	0.021	0.026
0.009	0.007	0.020
0.016	0.015	0.023
0.019	0.022	0.029
0.017	0.017	0.031
0.020	0.026	0.015
0.019	0.019	0.016
0.024	0.015	0.013
0.016	0.019	0.006
0.007	0.015	0.013
0.009	-0.004	0.013
0.017	-0.003	0.014
0.019	-0.007	0.018
0.022	0.001	0.013
0.019	0.006	-0.004
0.018	0.002	0.003
0.009	0.007	0.009
-0.000	0.011	0.017
0.006	0.007	0.014
0.014	0.010	0.017
0.010	0.007	0.013
0.016	0.008	0.009
0.015	0.010	0.004
0.018	0.012	0.012
0.024	0.008	0.009
0.003	0.016	0.003
-0.001	0.008	0.009
0.007	0.012	0.007
0.011	0.014	0.012
0.011	0.008	0.020
0.016	0.014	0.006
0.015	0.019	-0.011
0.017	0.010	-0.003
-0.004	0.014	0.002
0.005	-0.001	0.009
0.011	0.011	0.005
0.013	0.016	0.011
0.012	0.011	0.015
0.016	0.010	0.005
0.016	0.018	0.014
0.024	0.020	0.016
0.018	0.018	0.016
0.004	0.010	0.015
0.002	0.002	0.022
0.008	0.009	0.011
0.015	-0.008	0.016
0.013	0.006	0.022
0.020	0.007	0.000
0.018	0.013	0.002
0.016	0.018	0.012
-0.003	0.023	0.019
0.006	-0.000	0.009
0.014	0.009	0.012
0.013	0.015	0.017
0.010	0.010	0.019
0.014	0.021	0.003
0.018	0.023	0.012
0.020	0.015	0.013
0.013	0.023	0.015
0.007	0.020	0.017
0.008	0.010	0.018
0.009	0.006	0.014
0.016	0.004	0.024
0.018	0.015	0.013
0.022	0.019	-0.014
0.019	0.010	-0.003
0.008	0.014	0.012
0.001	0.020	0.015
0.011	0.010	0.017
0.013	0.019	0.023
0.011	0.024	0.022
0.010	0.020	0.014
0.008	0.022	0.009
0.010	0.030	0.016
0.014	0.028	0.012
-0.003	0.030	0.005
-0.003	0.013	0.016
0.009	0.020	0.007
0.017	0.012	0.020
0.012	0.008	0.027
0.017	0.019	0.012
0.016	0.015	0.002
0.017	-0.001	0.003
0.003	0.010	0.012
0.004	0.002	0.015
0.015	0.010	0.008
0.014	0.019	0.013
0.011	0.013	0.014
0.013	0.019	0.002
0.015	0.024	0.006
0.017	0.023	0.014
0.014	0.019	0.013
0.006	0.010	0.010
0.007	0.005	0.019
0.016	0.011	0.014
0.020	-0.003	0.022
0.016	0.001	0.020
0.023	0.013	0.009
0.018	0.014	0.013
0.016	0.021	0.013
-0.001	0.024	0.023
0.012	0.017	0.019
0.018	0.017	0.022
0.011	0.024	0.020
0.010	0.012	0.021
0.016	0.022	0.007
0.018	0.025	0.005
0.021	0.021	0.009
0.018	0.023	0.006
0.010	0.017	0.012
0.014	0.009	0.017
0.023	0.006	0.007
0.027	0.004	0.017
0.026	0.011	0.011
0.022	0.010	-0.014
0.018	-0.004	-0.006
0.007	0.004	0.004
0.003	0.010	0.008
0.008	0.007	0.008
0.016	0.016	0.016
0.008	0.022	0.018
0.013	0.015	0.012
0.013	0.019	0.011
0.016	0.015	0.009
0.021	0.010	0.005
0.002	0.015	0.003
-0.000	-0.007	0.013
0.007	0.003	0.003
0.018	0.008	0.007
0.018	0.011	0.014
0.023	0.011	0.004
0.021	0.016	-0.004
0.022	0.009	0.006
0.010	0.018	0.014
0.010	-0.005	0.021
0.014	0.004	0.011
0.015	0.009	0.014
0.015	0.008	0.018
0.017	0.009	-0.006
0.017	0.016	0.002
0.019	0.019	0.013
0.014	0.016	0.014
0.007	0.013	0.009
0.005	0.003	0.018
0.012	0.009	0.008
0.019	-0.003	0.015
0.021	0.006	0.014
0.025	0.015	0.003
0.016	0.024	0.000
0.017	0.021	0.011
0.000	0.021	0.016
0.008	0.009	0.009
0.015	0.012	0.013
0.013	0.010	0.022
0.010	0.007	0.029
0.012	0.012	0.011
0.009	0.015	0.020
0.019	0.006	0.010
0.006	0.012	0.005
0.002	0.005	0.008
0.005	-0.003	0.015
0.011	0.002	0.011
0.016	-0.007	0.010
0.016	0.002	0.004
0.016	0.006	-0.015
0.013	0.001	-0.005
0.002	0.002	0.010
-0.005	0.005	0.013
0.007	-0.011	0.015
0.012	0.004	0.016
0.008	0.006	0.020
0.010	0.009	0.010
0.010	0.016	0.006
0.015	0.021	0.012
0.019	0.014	0.008
0.002	0.020	0.019
-0.000	-0.005	0.021
0.007	0.002	0.014
0.007	-0.001	0.022
0.010	-0.002	0.025
0.017	0.004	0.003
0.015	0.013	-0.006
0.017	0.010	0.004
-0.002	0.014	0.009
0.004	-0.013	0.016
0.013	-0.003	0.011
0.013	0.006	0.017
0.017	0.004	0.022
0.016	0.015	0.005
0.015	0.015	0.012
0.020	0.021	0.016
0.012	0.016	0.012
0.006	0.010	0.009
0.001	-0.002	0.015
0.008	0.008	0.011
0.011	-0.001	0.017
0.011	0.004	0.017
0.016	0.008	0.002
0.016	0.010	0.004
0.019	0.022	0.013
0.000	0.023	0.023
0.010	0.018	0.010
0.017	0.016	0.013
0.014	0.018	0.017
0.011	0.012	0.024
0.012	0.017	0.007
0.009	0.028	0.014
0.016	0.020	0.007
0.012	0.022	0.002
0.006	0.012	0.015
0.011	0.001	0.022
0.016	-0.000	0.015
0.017	-0.004	0.016
0.014	0.003	0.011
0.014	0.016	-0.012
0.013	0.006	0.003
0.001	0.017	0.009
-0.005	0.014	0.011
0.000	0.005	0.009
0.010	0.008	0.014
0.005	0.016	0.020
0.012	0.015	0.014
0.016	0.017	0.011
0.023	0.020	0.019
0.024	0.021	0.022
0.012	0.028	0.025
0.010	0.001	0.032
0.019	0.014	0.021
0.020	0.008	0.025
0.022	0.002	0.023
0.023	0.011	0.011
0.019	0.020	0.000
0.018	0.013	0.009
-0.006	0.016	0.018
-0.000	-0.006	0.025
0.008	0.003	0.013
0.007	0.011	0.022
